"file name","company name","topic","source_file_path","notes/keywords","country","sector","revenue","employees"
"Fingerprint Cards Report STI.txt","Fingerprint Cards","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Fingerprint%20Cards%20Report%20STI.txt","File contain a summary of short term incentive plans for company Fingerprint Cards","Sweden","consumer cyclical",860,2450
"finnair Report STI.txt","finnair","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/finnair%20Report%20STI.txt","File contain a summary of short term incentive plans for company finnair","Denmark","financial services",0,80
"firstfarms Report STI.txt","firstfarms","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/firstfarms%20Report%20STI.txt","File contain a summary of short term incentive plans for company firstfarms","Denmark","financial services",0,80
"fiskars Report STI.txt","fiskars","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/fiskars%20Report%20STI.txt","File contain a summary of short term incentive plans for company fiskars","Denmark","financial services",0,80
"flsmidth Report STI.txt","flsmidth","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/flsmidth%20Report%20STI.txt","File contain a summary of short term incentive plans for company flsmidth","Sweden","industrials",40,160
"flugger Report STI.txt","flugger","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/flugger%20Report%20STI.txt","File contain a summary of short term incentive plans for company flugger","Sweden","industrials",40,160
"FM Mattsson Report STI.txt","FM Mattsson","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/FM%20Mattsson%20Report%20STI.txt","File contain a summary of short term incentive plans for company FM Mattsson","Sweden","industrials",3640,19600
"fortum Report STI.txt","fortum","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/fortum%20Report%20STI.txt","File contain a summary of short term incentive plans for company fortum","Sweden","industrials",3640,19600
"gabriel Report STI.txt","gabriel","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/gabriel%20Report%20STI.txt","File contain a summary of short term incentive plans for company gabriel","Sweden","industrials",3640,19600
"Garo Report STI.txt","Garo","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Garo%20Report%20STI.txt","File contain a summary of short term incentive plans for company Garo","Finland","healthcare",0,90
"genmab Report STI.txt","genmab","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/genmab%20Report%20STI.txt","File contain a summary of short term incentive plans for company genmab","Finland","healthcare",0,90
"Genova Property Report STI.txt","Genova Property","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Genova%20Property%20Report%20STI.txt","File contain a summary of short term incentive plans for company Genova Property","Denmark","industrials",1030,4800
"Getinge Report STI.txt","Getinge","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Getinge%20Report%20STI.txt","File contain a summary of short term incentive plans for company Getinge","Denmark","industrials",1030,4800
"glaston Report STI.txt","glaston","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/glaston%20Report%20STI.txt","File contain a summary of short term incentive plans for company glaston","Sweden","consumer cyclical",80,590
"gn store nord Report STI.txt","gn store nord","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/gn%20store%20nord%20Report%20STI.txt","File contain a summary of short term incentive plans for company gn store nord","Sweden","consumer cyclical",80,590
"gofore Report STI.txt","gofore","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/gofore%20Report%20STI.txt","File contain a summary of short term incentive plans for company gofore","Sweden","consumer cyclical",80,590
"Granges Report STI.txt","Granges","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Granges%20Report%20STI.txt","File contain a summary of short term incentive plans for company Granges","Sweden","real estate",60,60
"Green Landscaping Report STI.txt","Green Landscaping","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Green%20Landscaping%20Report%20STI.txt","File contain a summary of short term incentive plans for company Green Landscaping","Sweden","real estate",60,60
"greenmobility Report STI.txt","greenmobility","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/greenmobility%20Report%20STI.txt","File contain a summary of short term incentive plans for company greenmobility","Denmark","industrials",2490,5670
"Gubra Report STI.txt","Gubra","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Gubra%20Report%20STI.txt","File contain a summary of short term incentive plans for company Gubra","Denmark","industrials",2490,5670
"Hansa Biopharma Report STI.txt","Hansa Biopharma","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hansa%20Biopharma%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hansa Biopharma","Sweden","consumer cyclical",950,4040
"Hanza Report STI.txt","Hanza","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hanza%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hanza","Sweden","consumer cyclical",950,4040
"harboes Report STI.txt","harboes","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/harboes%20Report%20STI.txt","File contain a summary of short term incentive plans for company harboes","Sweden","consumer cyclical",950,4040
"harvia Report STI.txt","harvia","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/harvia%20Report%20STI.txt","File contain a summary of short term incentive plans for company harvia","Finland","consumer cyclical",430,2800
"Heba Fast Report STI.txt","Heba Fast","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Heba%20Fast%20Report%20STI.txt","File contain a summary of short term incentive plans for company Heba Fast","Finland","consumer cyclical",430,2800
"Hemnet Group Report STI.txt","Hemnet Group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hemnet%20Group%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hemnet Group","Finland","technology",19250,78430
"Hexagon Report STI.txt","Hexagon","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hexagon%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hexagon","Finland","technology",19250,78430
"Hexatronic Report STI.txt","Hexatronic","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hexatronic%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hexatronic","Finland","technology",19250,78430
"Hexpol Report STI.txt","Hexpol","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hexpol%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hexpol","Finland","consumer cyclical",1290,3810
"hkfood Report STI.txt","hkfood","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/hkfood%20Report%20STI.txt","File contain a summary of short term incentive plans for company hkfood","Finland","consumer cyclical",1290,3810
"Hm Report STI.txt","Hm","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hm%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hm","Finland","consumer cyclical",1290,3810
"Hoist Finance Report STI.txt","Hoist Finance","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hoist%20Finance%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hoist Finance","Sweden","industrials",870,5840
"Holmen Report STI.txt","Holmen","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Holmen%20Report%20STI.txt","File contain a summary of short term incentive plans for company Holmen","Sweden","industrials",870,5840
"honka Report STI.txt","honka","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/honka%20Report%20STI.txt","File contain a summary of short term incentive plans for company honka","Sweden","industrials",870,5840
"hplush Report STI.txt","hplush","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/hplush%20Report%20STI.txt","File contain a summary of short term incentive plans for company hplush","Finland","financial services",25600,30160
"Hufvudstaden Report STI.txt","Hufvudstaden","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Hufvudstaden%20Report%20STI.txt","File contain a summary of short term incentive plans for company Hufvudstaden","Finland","financial services",25600,30160
"huhtamaki Report STI.txt","huhtamaki","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/huhtamaki%20Report%20STI.txt","File contain a summary of short term incentive plans for company huhtamaki","Denmark","industrials",3610,480
"Humana Report STI.txt","Humana","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Humana%20Report%20STI.txt","File contain a summary of short term incentive plans for company Humana","Denmark","industrials",3610,480
"huscompagniet Report STI.txt","huscompagniet","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/huscompagniet%20Report%20STI.txt","File contain a summary of short term incentive plans for company huscompagniet","Denmark","industrials",3610,480
"Husqvarna Report STI.txt","Husqvarna","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Husqvarna%20Report%20STI.txt","File contain a summary of short term incentive plans for company Husqvarna","Denmark","financial services",40,120
"Ib Therapeutics Report STI.txt","Ib Therapeutics","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Ib%20Therapeutics%20Report%20STI.txt","File contain a summary of short term incentive plans for company Ib Therapeutics","Denmark","financial services",40,120
"ilkka yhtyma Report STI.txt","ilkka yhtyma","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/ilkka%20yhtyma%20Report%20STI.txt","File contain a summary of short term incentive plans for company ilkka yhtyma","Denmark","financial services",40,120
"Image Systems Report STI.txt","Image Systems","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Image%20Systems%20Report%20STI.txt","File contain a summary of short term incentive plans for company Image Systems","Sweden","basic materials",150,700
"Immunovia Report STI.txt","Immunovia","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Immunovia%20Report%20STI.txt","File contain a summary of short term incentive plans for company Immunovia","Sweden","basic materials",150,700
"Industrivarden Report STI.txt","Industrivarden","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Industrivarden%20Report%20STI.txt","File contain a summary of short term incentive plans for company Industrivarden","Sweden","industrials",390,1250
"Indutrade Report STI.txt","Indutrade","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Indutrade%20Report%20STI.txt","File contain a summary of short term incentive plans for company Indutrade","Sweden","industrials",390,1250
